id,name,examine,cost,is_members,tradeable,ge_tradeable,stacking_behaviour,team,weight,category,shift_click_drop_index,noted_id,noted_template,placeholder_id,placeholder_template,bought_id,bought_template,inv_model,wearpos_1,wearpos_2,wearpos_3,male_model_0,male_model_1,male_model_2,male_head_model,male_head_model_2,male_offset,female_model_0,female_model_1,female_model_2,female_head_model,female_head_model_2,female_offset,zoom2d,xan2d,yan2d,zan2d,offset_x2d,offset_y2d,resize_x,resize_y,resize_z,ambient,contrast,recolors,retextures,ground_op1,ground_op2,ground_op3,ground_op4,ground_op5,inv_op1,inv_op2,inv_op3,inv_op4,inv_op5,stack_ids,stack_counts,params,record_bytes,decoded_bytes,stop_opcode
33498,Infernal max cape (l) (mangled),This cape is mangled.,1,true,false,false,0,0,453,27,-2,-1,-1,33499,-1,-1,-1,33145,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2232,687,27,0,0,-5,128,128,128,-25,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,295=1,95,95,-1
33499,null,,1,false,true,false,0,0,0,0,-2,-1,-1,33498,14401,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
33500,Infernal cape (l) (broken),A broken Infernal cape.,1,true,false,false,0,0,1814,27,-2,-1,-1,33501,-1,-1,-1,33144,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2086,567,2031,0,-4,0,128,128,128,-25,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,295=1,92,92,-1
33501,null,,1,false,true,false,0,0,0,0,-2,-1,-1,33500,14401,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
33502,Infernal cape (l) (mangled),A mangled Infernal cape.,1,true,false,false,0,0,1814,27,-2,-1,-1,33503,-1,-1,-1,33144,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2086,567,2031,0,-4,0,128,128,128,-25,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,295=1,94,94,-1
33503,null,,1,false,true,false,0,0,0,0,-2,-1,-1,33502,14401,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
33504,Blood ancient sceptre (l) (broken),"A very old broken but powerful stick, enhanced with the power of blood magic.",1,true,false,false,0,0,2267,0,-2,-1,-1,33505,-1,-1,-1,47186,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1546,1650,2020,13,3,0,120,120,120,0,0,36769>540 35416>315 35652>551 35639>557,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,169,169,-1
33505,null,,1,false,true,false,0,0,0,0,-2,-1,-1,33504,14401,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
33506,Blood ancient sceptre (l) (mangled),"A very old mangled but powerful stick, enhanced with the power of blood magic.",1,true,false,false,0,0,2267,0,-2,-1,-1,33507,-1,-1,-1,47186,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1546,1650,2020,13,3,0,120,120,120,0,0,36769>540 35416>315 35652>551 35639>557,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,171,171,-1
33507,null,,1,false,true,false,0,0,0,0,-2,-1,-1,33506,14401,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
33508,Ice ancient sceptre (l) (broken),"A very old broken but powerful stick, enhanced with the power of ice magic.",1,true,false,false,0,0,2267,0,-2,-1,-1,33509,-1,-1,-1,47186,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1546,1650,2020,13,3,0,120,120,120,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,147,147,-1
33509,null,,1,false,true,false,0,0,0,0,-2,-1,-1,33508,14401,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
33510,Ice ancient sceptre (l) (mangled),"A very old mangled but powerful stick, enhanced with the power of ice magic.",1,true,false,false,0,0,2267,0,-2,-1,-1,33511,-1,-1,-1,47186,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1546,1650,2020,13,3,0,120,120,120,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,149,149,-1
33511,null,,1,false,true,false,0,0,0,0,-2,-1,-1,33510,14401,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
33512,Smoke ancient sceptre (l) (broken),"A very old broken but powerful stick, enhanced with the power of smoke magic.",1,true,false,false,0,0,2267,0,-2,-1,-1,33513,-1,-1,-1,47186,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1546,1650,2020,13,3,0,120,120,120,0,0,36769>66 35416>99 35652>76 35639>72,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,169,169,-1
33513,null,,1,false,true,false,0,0,0,0,-2,-1,-1,33512,14401,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
33514,Smoke ancient sceptre (l) (mangled),"A very old mangled but powerful stick, enhanced with the power of smoke magic.",1,true,false,false,0,0,2267,0,-2,-1,-1,33515,-1,-1,-1,47186,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1546,1650,2020,13,3,0,120,120,120,0,0,36769>66 35416>99 35652>76 35639>72,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,171,171,-1
33515,null,,1,false,true,false,0,0,0,0,-2,-1,-1,33514,14401,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
33516,Shadow ancient sceptre (l) (broken),"A very old broken but powerful stick, enhanced with the power of shadow magic.",1,true,false,false,0,0,2267,0,-2,-1,-1,33517,-1,-1,-1,47186,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1546,1650,2020,13,3,0,120,120,120,0,0,36769>12 35416>28 35652>16 35639>20,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,171,171,-1
33517,null,,1,false,true,false,0,0,0,0,-2,-1,-1,33516,14401,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
33518,Shadow ancient sceptre (l) (mangled),"A very old mangled but powerful stick, enhanced with the power of shadow magic.",1,true,false,false,0,0,2267,0,-2,-1,-1,33519,-1,-1,-1,47186,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1546,1650,2020,13,3,0,120,120,120,0,0,36769>12 35416>28 35652>16 35639>20,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,173,173,-1
33519,null,,1,false,true,false,0,0,0,0,-2,-1,-1,33518,14401,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
33520,Fighter torso (l) (broken),A broken Penance Fighter torso.,1,true,false,false,0,0,4000,7,-2,-1,-1,33521,-1,-1,-1,20603,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1178,498,1840,0,0,7,128,128,128,-25,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,295=1,100,100,-1
33521,null,,1,false,true,false,0,0,0,0,-2,-1,-1,33520,14401,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
33522,Fighter torso (l) (mangled),A mangled Penance Fighter torso.,1,true,false,false,0,0,4000,7,-2,-1,-1,33523,-1,-1,-1,20603,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1178,498,1840,0,0,7,128,128,128,-25,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,295=1,102,102,-1
33523,null,,1,false,true,false,0,0,0,0,-2,-1,-1,33522,14401,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
33524,Dizana's quiver (l) (broken),"A broken Quiver, perhaps Perdu could fix it.",80000,true,false,false,0,0,453,0,-2,-1,-1,33525,-1,-1,-1,52244,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1104,522,1958,0,9,-3,128,128,128,-20,100,64033>38177,,,,,,,,,,Empty,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,295=1,144,144,-1
33525,null,,1,false,true,false,0,0,0,0,-2,-1,-1,33524,14401,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
33526,Dizana's quiver (l) (mangled),"A mangled Quiver, perhaps Perdu could fix it.",80000,true,false,false,0,0,453,0,-2,-1,-1,33527,-1,-1,-1,52244,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1104,522,1958,0,9,-3,128,128,128,-20,100,64033>38177,,,,,,,,,,Empty,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,295=1,146,146,-1
33527,null,,1,false,true,false,0,0,0,0,-2,-1,-1,33526,14401,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
33528,Blessed dizana's quiver (l) (broken),A broken Quiver. Blessed by Ralos. Perhaps Perdu could fix it.,100000,true,false,false,0,0,453,0,-2,-1,-1,33529,-1,-1,-1,52244,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,976,522,1958,0,9,-3,128,128,128,-20,100,,,,,,,,,,,Empty,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,295=1,164,164,-1
33529,null,,1,false,true,false,0,0,0,0,-2,-1,-1,33528,14401,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
33530,Blessed dizana's quiver (l) (mangled),A mangled Quiver. Blessed by Ralos. Perhaps Perdu could fix it.,100000,true,false,false,0,0,453,0,-2,-1,-1,33531,-1,-1,-1,52244,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,976,522,1958,0,9,-3,128,128,128,-20,100,,,,,,,,,,,Empty,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,295=1,166,166,-1
33531,null,,1,false,true,false,0,0,0,0,-2,-1,-1,33530,14401,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
33532,Dizana's max cape (l) (broken),"The cape worn by only the most experienced players, if it wasn't broken.",99000,true,false,false,0,0,453,27,-2,-1,-1,-1,-1,-1,-1,53122,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2232,687,27,0,0,-5,128,128,128,-20,0,,,,,,,,,,,Empty,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,295=1;1910=1,171,171,-1
33533,Dizana's max cape (l) (mangled),"The cape worn by only the most experienced players, if it wasn't mangled.",99000,true,false,false,0,0,453,27,-2,-1,-1,-1,-1,-1,-1,53122,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2232,687,27,0,0,-5,128,128,128,-20,0,,,,,,,,,,,Empty,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,295=1;1910=1,173,173,-1
33534,Etched araxyte fang,A still dripping venomous fang from a powerful araxyte etched with powerful runes.,200000,true,true,true,0,0,1,0,-2,33535,-1,33536,-1,-1,-1,60686,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,800,545,12,0,0,5,128,128,128,15,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,139,139,-1
33535,null,,1,false,true,false,0,0,0,0,-2,33534,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
33536,null,,1,false,true,false,0,0,0,0,-2,-1,-1,33534,14401,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
33537,Garlic cocktail,A rather disgusting cocktail.,20,true,false,false,0,0,500,0,-2,-1,-1,33538,-1,-1,-1,17117,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,748,180,1964,0,-1,-7,128,128,128,0,0,22464>11200 10716>10590 11214>10590 11200>10710 11200>11224 21615>9566 21615>31704,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,110,110,-1
33538,null,,1,false,true,false,0,0,0,0,-2,-1,-1,33537,14401,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
33539,Bucket of bloodwood sap,It's a bucket of bloodwood sap. I could use this to treat logs.,1,true,false,false,0,0,4400,0,-2,-1,-1,33540,-1,-1,-1,2504,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1020,204,1660,0,0,-18,128,128,128,0,0,39834>926,,,,,,,,,,Empty,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,127,127,-1
33540,null,,1,false,true,false,0,0,0,0,-2,-1,-1,33539,14401,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
33541,Seeking arrow shaft,A bloodwood-treated arrow shaft.,1,true,false,false,1,0,10,0,-2,-1,-1,33542,-1,-1,-1,60734,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1220,216,100,0,6,-29,128,128,128,0,0,,,,,,,,,,,,,33543 33544 33545 33546 0 0 0 0 0 0,2 3 4 5 0 0 0 0 0 0,,103,103,-1
33542,null,,1,false,true,false,0,0,0,0,-2,-1,-1,33541,14401,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
33543,null,,1,true,false,false,1,0,0,0,-2,-1,-1,-1,-1,-1,-1,60735,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1220,216,100,0,6,-29,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,22,22,-1
33544,null,,1,true,false,false,1,0,0,0,-2,-1,-1,-1,-1,-1,-1,60736,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1220,216,100,0,6,-29,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,22,22,-1
33545,null,,1,true,false,false,1,0,0,0,-2,-1,-1,-1,-1,-1,-1,60737,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1220,216,100,0,6,-29,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,22,22,-1
33546,null,,1,true,false,false,1,0,0,0,-2,-1,-1,-1,-1,-1,-1,60738,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1220,216,100,0,6,-29,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,22,22,-1
33547,Seeking headless arrow,A bloodwood-treated arrow shaft with flights attached.,1,true,false,false,1,0,12,0,-2,-1,-1,33548,-1,-1,-1,60739,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1220,216,100,0,6,-29,128,128,128,0,0,,,,,,,,,,,,,33549 33550 33551 33552 0 0 0 0 0 0,2 3 4 5 0 0 0 0 0 0,,128,128,-1
33548,null,,1,false,true,false,0,0,0,0,-2,-1,-1,33547,14401,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
33549,null,,1,true,false,false,1,0,0,0,-2,-1,-1,-1,-1,-1,-1,60740,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1220,216,100,0,6,-29,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,22,22,-1
33550,null,,1,true,false,false,1,0,0,0,-2,-1,-1,-1,-1,-1,-1,60741,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1220,216,100,0,6,-29,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,22,22,-1
33551,null,,1,true,false,false,1,0,0,0,-2,-1,-1,-1,-1,-1,-1,60742,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1220,216,100,0,6,-29,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,22,22,-1
33552,null,,1,true,false,false,1,0,0,0,-2,-1,-1,-1,-1,-1,-1,60743,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1220,216,100,0,6,-29,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,22,22,-1
33553,Seeking bronze arrow,Bloodwood-treated arrows with bronze heads.,1,true,true,true,1,0,16,62,-2,-1,-1,33554,-1,-1,-1,60744,13,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1220,216,100,0,6,-29,128,128,128,0,0,61>5652 57>5652,,,,,,,,Wield,,,,33555 33556 33557 33558 0 0 0 0 0 0,2 3 4 5 0 0 0 0 0 0,12=7;4=20;23=1,163,163,-1
33554,null,,1,false,true,false,0,0,0,0,-2,-1,-1,33553,14401,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
33555,null,,1,true,false,false,1,0,0,0,-2,-1,-1,-1,-1,-1,-1,60745,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1220,216,100,0,6,-29,128,128,128,0,0,61>5652 57>5652,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,32,32,-1
33556,null,,1,true,false,false,1,0,0,0,-2,-1,-1,-1,-1,-1,-1,60746,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1220,216,100,0,6,-29,128,128,128,0,0,61>5652 57>5652,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,32,32,-1
33557,null,,1,true,false,false,1,0,0,0,-2,-1,-1,-1,-1,-1,-1,60747,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1220,216,100,0,6,-29,128,128,128,0,0,61>5652 57>5652,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,32,32,-1
33558,null,,1,true,false,false,1,0,0,0,-2,-1,-1,-1,-1,-1,-1,60748,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1220,216,100,0,6,-29,128,128,128,0,0,61>5652 57>5652,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,32,32,-1
33559,Seeking iron arrow,Bloodwood-treated arrows with iron heads.,3,true,true,true,1,0,16,62,-2,-1,-1,33560,-1,-1,-1,60744,13,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1220,216,100,0,6,-29,128,128,128,0,0,61>33 57>33,,,,,,,,Wield,,,,33561 33562 33563 33564 0 0 0 0 0 0,2 3 4 5 0 0 0 0 0 0,12=10;4=20;23=1,164,164,-1
33560,null,,1,false,true,false,0,0,0,0,-2,-1,-1,33559,14401,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
33561,null,,1,true,false,false,1,0,0,0,-2,-1,-1,-1,-1,-1,-1,60745,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1220,216,100,0,6,-29,128,128,128,0,0,61>33 57>33,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,32,32,-1
33562,null,,1,true,false,false,1,0,0,0,-2,-1,-1,-1,-1,-1,-1,60746,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1220,216,100,0,6,-29,128,128,128,0,0,61>33 57>33,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,32,32,-1
33563,null,,1,true,false,false,1,0,0,0,-2,-1,-1,-1,-1,-1,-1,60747,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1220,216,100,0,6,-29,128,128,128,0,0,61>33 57>33,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,32,32,-1
33564,null,,1,true,false,false,1,0,0,0,-2,-1,-1,-1,-1,-1,-1,60748,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1220,216,100,0,6,-29,128,128,128,0,0,61>33 57>33,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,32,32,-1
33565,Seeking steel arrow,Bloodwood-treated arrows with steel heads.,12,true,true,true,1,0,16,62,-2,-1,-1,33566,-1,-1,-1,60744,13,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1220,216,100,0,6,-29,128,128,128,0,0,,,,,,,,,Wield,,,,33567 33568 33569 33570 0 0 0 0 0 0,2 3 4 5 0 0 0 0 0 0,12=16;4=20;23=5,156,156,-1
33566,null,,1,false,true,false,0,0,0,0,-2,-1,-1,33565,14401,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
33567,null,,1,true,false,false,1,0,0,0,-2,-1,-1,-1,-1,-1,-1,60745,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1220,216,100,0,6,-29,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,22,22,-1
33568,null,,1,true,false,false,1,0,0,0,-2,-1,-1,-1,-1,-1,-1,60746,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1220,216,100,0,6,-29,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,22,22,-1
