id,name,combat_level,size,footprint_size,height,category,is_interactable,is_minimap_visible,is_pet,has_render_priority,render_priority,rotation_flag,low_priority_follower_ops,rotation_speed,width_scale,height_scale,ambient,contrast,stat_74,stat_75,stat_76,stat_77,stat_78,stat_79,varbit_id,varp_index,configs,op1,op2,op3,op4,op5,models,chathead_models,recolors,retextures,bas_type_id,anim_stand,anim_walk,anim_run,anim_idle_rot_left,anim_idle_rot_right,anim_rot180,anim_rot_left,anim_rot_right,anim_run_rot180,anim_run_rot_left,anim_run_rot_right,anim_crawl,anim_crawl_rot180,anim_crawl_rot_left,anim_crawl_rot_right,sound_idle,sound_crawl,sound_walk,sound_run,sound_radius,ambient_sound_volume,head_icons,params,record_bytes,decoded_bytes,stop_opcode
10691,Skeleton,96,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,21193,,,,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=5;3=53;965=1050;7=41;6=58;5=112;8=48;9=40,109,109,-1
10692,Skeleton,116,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,21193,,,,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=5;3=60;965=800;7=45;6=58;5=112;8=55;9=40,109,109,-1
10693,Skeleton,135,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,21193,,,,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=5;3=60;965=760;7=45;6=58;5=112;8=58;9=40,109,109,-1
10694,Crawling hand,8,1,-1,-1,0,true,true,false,false,0,true,false,32,112,112,25,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,33723,,2258>13374 2254>13366 675>13345 2138>13353,,630,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;641=0;7=23;6=2;5=38;8=-5;9=15,134,134,-1
10695,Cave crawler,23,2,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,34553,,,,625,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;641=40;7=5;6=50;5=0;8=20;9=50,107,107,-1
10696,Cave slime,31,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,5786,,,,650,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;641=0;7=70;6=5;5=65;8=13;9=65,103,103,-1
10697,Pyrefiend,43,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,40,280,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,34385,,,,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;641=0;7=40;6=40;5=40;8=0;9=40,116,116,-1
10698,Night spider,59,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,56827,,,,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;641=110;7=18;6=7;5=105;8=5;9=105,107,107,-1
10699,Jelly,78,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,50,-220,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,34594,,,,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;641=0;7=85;6=10;5=50;8=0;9=30,104,104,-1
10700,Spiritual guardian,78,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,55865,,,,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;641=760;7=90;6=156;5=180;8=-30;9=188,113,113,-1
10701,Seeker,70,2,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,55396,,,,1777,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=5;3=70;965=400;7=148;6=130;5=0;8=13;9=0,109,109,-1
10702,Nechryael,115,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,-25,-75,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,2948,,,,635,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;641=0;7=20;6=20;5=20;8=0;9=20,106,106,-1
10703,Death spawn,46,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,25,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,34565,,,,627,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;641=0;7=20;6=20;5=20;8=0;9=20,108,108,-1
10704,Edimmu,121,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,55296,,,,1783,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;641=400;3=80;965=300;7=55;6=90;5=46;8=20;9=10,117,117,-1
10705,Soulgazer,105,2,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,55397,,,,1777,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=5;3=90;965=500;7=173;6=142;5=0;8=25;9=0,112,112,-1
10706,Hill giant,13,2,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,17463 17446 17434 17466,,,,61,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=6;641=160;7=45;6=0;5=15;8=8;9=15,109,109,-1
10707,Hill giant,22,2,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,17462 17447 17434 17467,,,,61,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=6;641=160;7=66;6=0;5=15;8=14;9=15,109,109,-1
10708,Hill giant,28,2,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,17464 17446 17434 17467,,,,61,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=6;641=160;7=87;6=0;5=15;8=21;9=15,109,109,-1
10709,Hill giant,38,2,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,17462 17446 17434 17466,,,,61,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=6;641=160;7=115;6=0;5=15;8=32;9=15,109,109,-1
10710,Hill giant,49,2,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,17463 17446 17434 17467,,,,61,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=6;641=160;7=137;6=0;5=15;8=50;9=15,109,109,-1
10711,Hill giant,62,2,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,17463 17446 17434 17466,,,,61,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=6;641=160;7=161;6=0;5=15;8=62;9=15,109,109,-1
10712,Hill giant,74,2,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,17462 17447 17434 17466,,,,61,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=6;641=160;7=182;6=0;5=15;8=72;9=15,109,109,-1
10713,Hill giant,88,2,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,17464 17446 17434 17466,,,,61,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=6;641=160;7=195;6=0;5=15;8=82;9=15,109,109,-1
10714,Hill giant,108,2,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,17462 17446 17434 17467,,,,61,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=6;641=160;7=210;6=0;5=15;8=91;9=15,109,109,-1
10715,Hill giant,137,2,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,17462 17446 17434 17467,,,,61,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=6;641=160;7=228;6=0;5=15;8=100;9=15,109,109,-1
10716,Hill giant,168,2,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,17463 17446 17434 17466,,,,61,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=6;641=160;7=240;6=0;5=15;8=110;9=15,109,109,-1
10717,Hill giant,211,2,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,17464 17447 17434 17467,,,,61,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=6;641=160;7=275;6=0;5=15;8=130;9=15,109,109,-1
10718,Greater demon,92,3,-1,-1,0,true,true,false,false,0,true,false,32,110,110,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,17375 17391 17384 17399,,,,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;641=170;3=70;965=570;7=120;6=109;5=15;8=-40;9=15,134,134,-1
10719,Greater demon,126,3,-1,-1,0,true,true,false,false,0,true,false,32,110,110,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,17378 17396 17386 17400,,1690>1447 1814>1571 1938>1566 912>540 910>538 0>7357,,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;641=260;3=115;965=890;7=155;6=143;5=15;8=-40;9=15,160,160,-1
10720,Greater demon,141,3,-1,-1,0,true,true,false,false,0,true,false,32,110,110,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,17379 17395 17386 17399,,1814>553 1938>801 912>920 910>916,,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;641=380;3=135;965=1050;7=168;6=150;5=15;8=-40;9=15,152,152,-1
10721,Greater demon,165,3,-1,-1,0,true,true,false,false,0,true,false,32,110,110,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,17378 17391 17385 17400,,,,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;641=410;3=151;965=1300;7=181;6=160;5=15;8=-40;9=15,134,134,-1
10722,Black demon,181,3,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,17375 17391 17384 17399,,910>898 912>4 1938>8 1814>12 1690>16 0>5206,,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;641=490;3=160;965=1500;7=192;6=169;5=15;8=-40;9=15,152,152,-1
10723,Black demon,194,3,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,17377 17392 17386 17400,,910>898 912>4 1938>8 1814>12 1690>16 0>5206,,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;641=530;3=165;965=1600;7=202;6=178;5=15;8=-40;9=15,152,152,-1
10724,Black demon,210,3,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,17378 17393 17387 17399,,910>898 912>4 1938>8 1814>12 1690>16 0>5206,,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;641=580;3=170;965=1700;7=212;6=187;5=15;8=-40;9=15,152,152,-1
10725,Black demon,226,3,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,17379 17396 17385 17400,,910>898 912>4 1938>8 1814>12 1690>16 0>5206,,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;641=620;3=175;965=1750;7=221;6=196;5=15;8=-40;9=15,152,152,-1
10726,Guard dog,4,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,26255,,,,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;641=30;7=28;6=4;5=4;8=10;9=4,102,102,-1
10727,Guard dog,10,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,26255,,,,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;641=40;7=48;6=5;5=5;8=12;9=5,102,102,-1
10728,Guard dog,19,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,26255,,,,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;641=60;7=70;6=7;5=7;8=18;9=7,102,102,-1
10729,Guard dog,29,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,26255,,,,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;641=80;7=95;6=9;5=9;8=25;9=9,102,102,-1
10730,Guard dog,43,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,26255,,,,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;641=100;7=118;6=10;5=10;8=32;9=10,102,102,-1
10731,Guard dog,62,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,26255,,,,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;641=130;7=140;6=11;5=11;8=41;9=11,102,102,-1
10732,Guard dog,82,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,26255,,,,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;641=150;7=161;6=12;5=12;8=50;9=12,102,102,-1
10733,Guard dog,103,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,26255,,,,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;641=170;7=180;6=13;5=13;8=56;9=13,102,102,-1
10734,Guard dog,118,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,26255,,,,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;641=190;7=197;6=14;5=14;8=62;9=14,102,102,-1
10735,Guard dog,131,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,26255,,,,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;641=200;7=205;6=14;5=14;8=67;9=14,102,102,-1
10736,Ankou,12,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,16016 16017,,27955>61099 29113>819,,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;641=0;7=-5;6=30;5=50;8=-10;9=60,110,110,-1
10737,Ankou,20,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,16016 16017,,27955>61099 29113>819,,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;641=0;7=-5;6=30;5=50;8=-10;9=60,110,110,-1
10738,Ankou,33,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,16016 16017,,27955>61099 29113>819,,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;641=0;7=-5;6=30;5=50;8=-10;9=60,110,110,-1
10739,Ankou,47,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,16016 16017,,27955>61099 29113>819,,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;641=0;7=-5;6=30;5=50;8=-10;9=60,110,110,-1
10740,Ankou,64,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,16016 16017,,27955>61099 29113>819,,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;641=0;7=-5;6=30;5=50;8=-10;9=60,110,110,-1
10741,Ankou,89,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,16016 16017,,27955>61099 29113>819,,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;641=0;7=-5;6=30;5=50;8=-10;9=60,110,110,-1
10742,Ankou,115,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,16016 16017,,27955>61099 29113>819,,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;641=0;7=-5;6=30;5=50;8=-10;9=60,110,110,-1
10743,Ankou,143,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,16016 16017,,27955>61099 29113>819,,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;641=0;7=-5;6=30;5=50;8=-10;9=60,110,110,-1
10744,Animated book,3,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,55392,,,,1774,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;3=0;965=50;7=40;6=11;5=16;8=5;9=14,116,116,-1
10745,Animated book,7,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,55392,,,,1774,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;3=0;965=100;7=60;6=14;5=19;8=9;9=17,116,116,-1
10746,Animated book,14,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,55392,,,,1774,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;3=0;965=130;7=76;6=15;5=20;8=14;9=18,116,116,-1
10747,Animated book,26,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,55392,,,,1774,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;3=0;965=180;7=88;6=16;5=22;8=18;9=20,116,116,-1
10748,Animated book,40,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,55392,,,,1774,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;3=0;965=250;7=101;6=17;5=24;8=28;9=21,116,116,-1
10749,Animated book,50,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,55392,,,,1774,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;3=0;965=340;7=113;6=18;5=25;8=36;9=22,116,116,-1
10750,Animated book,63,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,55392,,,,1774,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;3=0;965=420;7=129;6=19;5=27;8=46;9=24,116,116,-1
10751,Animated book,77,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,55392,,,,1774,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;3=0;965=540;7=141;6=20;5=28;8=59;9=25,116,116,-1
10752,Animated book,96,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,55392,,,,1774,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;3=0;965=690;7=162;6=22;5=31;8=80;9=27,116,116,-1
10753,Animated book,111,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,55392,,,,1774,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;3=0;965=840;7=187;6=23;5=32;8=95;9=28,116,116,-1
10754,Fire giant,40,2,-1,-1,0,true,true,false,false,0,true,false,32,128,128,50,125,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,17450 17438,,,,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=5;641=310;7=5;6=85;5=58;8=15;9=61,109,109,-1
10755,Fire giant,67,2,-1,-1,0,true,true,false,false,0,true,false,32,128,128,50,125,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,17450 17435,,,,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=5;641=310;7=5;6=105;5=69;8=15;9=73,109,109,-1
10756,Fire giant,93,2,-1,-1,0,true,true,false,false,0,true,false,32,128,128,50,125,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,17450 17438,,,,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=5;641=410;7=5;6=131;5=80;8=15;9=85,109,109,-1
10757,Fire giant,121,2,-1,-1,0,true,true,false,false,0,true,false,32,128,128,50,125,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,17450 17435,,,,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=5;641=410;7=5;6=152;5=92;8=15;9=99,109,109,-1
10758,Fire giant,156,2,-1,-1,0,true,true,false,false,0,true,false,32,128,128,50,125,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,17450 17438,,,,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=5;641=510;7=5;6=167;5=100;8=15;9=107,109,109,-1
10759,Fire giant,201,2,-1,-1,0,true,true,false,false,0,true,false,32,128,128,50,125,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,17450 17435,,,,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=5;641=510;7=5;6=181;5=107;8=15;9=113,109,109,-1
10760,Fire giant,248,2,-1,-1,0,true,true,false,false,0,true,false,32,128,128,50,125,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,17450 17438,,,,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=5;641=510;7=5;6=190;5=110;8=15;9=115,109,109,-1
10761,Fire giant,296,2,-1,-1,0,true,true,false,false,0,true,false,32,128,128,50,125,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,17450 17435,,,,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=5;641=510;7=5;6=199;5=111;8=15;9=117,109,109,-1
10762,Ice giant,37,2,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,Mark,,,17453 17442,,,,1409,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=5;641=310;7=5;6=85;5=15;8=0;9=125,109,109,-1
